"newLocation","Company","Skill","Url"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Infosys","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Mauve Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Infosys","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Murdoch Childrens Research Institute","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Murdoch Childrens Research Institute","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Finecast","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Finecast","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","KJR","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Finecast","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Finecast","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","TabCorp Holdings","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Attra","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Attra","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Attra","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Environment Protection Authority","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Attra","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Attra","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Attra","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Infosys","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Mauve Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Infosys","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Accenture","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Afterpay","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","AustralianSuper","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","AustralianSuper","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deputy","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Eliiza","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Cash App","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Cash App","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","D'Arcy Weil","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Aututech","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Aututech","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Aututech","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","TabCorp Holdings","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Culture Amp","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Culture Amp","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","PageUp People","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Xero","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Environment Protection Authority","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","TabCorp Holdings","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","TabCorp Holdings","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Environment Protection Authority","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","TabCorp Holdings","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Environment Protection Authority","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","TabCorp Holdings","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Environment Protection Authority","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Environment Protection Authority","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","TabCorp Holdings","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","TabCorp Holdings","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","TabCorp Holdings","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","ANZ Banking Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","ANZ Banking Group","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","NAB - National Australia Bank","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","NAB - National Australia Bank","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","CSIRO","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Department of Transport","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Deloitte","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Deloitte","Tableau","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/Tableau.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","R","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/R.png"
"Melbourne","Openpay Group","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
"Melbourne","Catch","Python","https://raw.githubusercontent.com/aldrichlado/FIT3179_Assignment2/main/data/python.png"
